timestamp,load
2000-07-20,41306.8
2000-07-21,41532.66666666
2000-07-22,38920.43333334
2000-07-23,34380.65
2000-07-24,40302.829166669995
2000-07-25,41594.099999989994
2000-07-26,41865.44166667
2000-07-27,41633.24583334
2000-07-28,41515.37083334
2000-07-29,38306.38333333
2000-07-30,34192.029166659995
2000-07-31,40840.40416667
2000-08-01,41909.29583333
2000-08-02,42154.14583334
2000-08-03,42536.29583333
2000-08-04,42300.20416666
2000-08-05,38379.35
2000-08-06,33966.4125
2000-08-07,41029.82916666
2000-08-08,42367.80416667
2000-08-09,42772.45
2000-08-10,42927.85833333
2000-08-11,42560.88333333
2000-08-12,38525.15416667
2000-08-13,33857.55
2000-08-14,40966.433333320005
2000-08-15,42018.39583334
2000-08-16,42512.583333329996
2000-08-17,42741.57083333
2000-08-18,42589.95416666
2000-08-19,38953.162500000006
2000-08-20,34709.58333333
2000-08-21,41477.87916667
2000-08-22,42898.020833329996
2000-08-23,43442.9875
2000-08-24,43882.67083334
2000-08-25,44140.27083334
2000-08-26,40641.87916666
2000-08-27,36098.02083334
2000-08-28,42497.258333339996
2000-08-29,42653.725000000006
2000-08-30,42590.0875
2000-08-31,43192.31666666
2000-09-01,43132.50458333999
2000-09-02,39521.99166668
2000-09-03,34623.282916669996
2000-09-04,40867.63333333
2000-09-05,41796.96666667
2000-09-06,42324.23416667
2000-09-07,36317.02916666
2000-09-08,39598.89583333
2000-09-09,37813.833333329996
2000-09-10,34788.1875
2000-09-11,42303.22083333
2000-09-12,43693.51666667
2000-09-13,43761.68333333
2000-09-14,43646.06666667
2000-09-15,43864.27916667
2000-09-16,40088.316666679995
2000-09-17,35321.25833333
2000-09-18,42195.70833334
2000-09-19,43805.88708333
2000-09-20,43767.30083334
2000-09-21,44540.32458333
2000-09-22,44290.85958333
2000-09-23,40601.90833333
2000-09-24,36425.358333330005
2000-09-25,42502.78166666
2000-09-26,42691.18083334
2000-09-27,42446.71833334
2000-09-28,42546.41833333
2000-09-29,43185.595
2000-09-30,39789.204166669995
2000-10-01,34258.92083333
2000-10-02,42260.475
2000-10-03,44390.770833329996
2000-10-04,44808.70000001
2000-10-05,44710.725
2000-10-06,44295.82916666
2000-10-07,40250.02791666
